"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","M3","TOT","IDX2015","M","2015-01",96.93709,
"BRA","M3","TOT","IDX2015","M","2015-02",97.32259,
"BRA","M3","TOT","IDX2015","M","2015-03",97.65115,
"BRA","M3","TOT","IDX2015","M","2015-04",98.2335,
"BRA","M3","TOT","IDX2015","M","2015-05",99.1638,
"BRA","M3","TOT","IDX2015","M","2015-06",99.94745,
"BRA","M3","TOT","IDX2015","M","2015-07",100.4726,
"BRA","M3","TOT","IDX2015","M","2015-08",100.5366,
"BRA","M3","TOT","IDX2015","M","2015-09",100.7946,
"BRA","M3","TOT","IDX2015","M","2015-10",101.7761,
"BRA","M3","TOT","IDX2015","M","2015-11",102.7135,
"BRA","M3","TOT","IDX2015","M","2015-12",104.4511,
"BRA","M3","TOT","IDX2015","M","2016-01",105.6399,
"BRA","M3","TOT","IDX2015","M","2016-02",106.2466,
"BRA","M3","TOT","IDX2015","M","2016-03",107.6048,
"BRA","M3","TOT","IDX2015","M","2016-04",108.7242,
"BRA","M3","TOT","IDX2015","M","2016-05",109.4343,
"BRA","M3","TOT","IDX2015","M","2016-06",110.1798,
"BRA","M3","TOT","IDX2015","M","2016-07",111.1833,
"BRA","M3","TOT","IDX2015","M","2016-08",112.2031,
"BRA","M3","TOT","IDX2015","M","2016-09",113.2471,
"BRA","M3","TOT","IDX2015","M","2016-10",114.0469,
"BRA","M3","TOT","IDX2015","M","2016-11",114.7641,
"BRA","M3","TOT","IDX2015","M","2016-12",116.0733,
"BRA","M3","TOT","IDX2015","M","2017-01",117.4995,
"BRA","M3","TOT","IDX2015","M","2017-02",118.423,
"BRA","M3","TOT","IDX2015","M","2017-03",119.5359,
"BRA","M3","TOT","IDX2015","M","2017-04",120.2078,
"BRA","M3","TOT","IDX2015","M","2017-05",120.2673,
"BRA","M3","TOT","IDX2015","M","2017-06",120.7883,
"BRA","M3","TOT","IDX2015","M","2017-07",121.3684,
"BRA","M3","TOT","IDX2015","M","2017-08",122.2579,
"BRA","M3","TOT","IDX2015","M","2017-09",123.5425,
"BRA","M3","TOT","IDX2015","M","2017-10",124.5115,
"BRA","M3","TOT","IDX2015","M","2017-11",124.9764,
"BRA","M3","TOT","IDX2015","M","2017-12",125.3354,
"BRA","M3","TOT","IDX2015","M","2018-01",125.8874,
"BRA","M3","TOT","IDX2015","M","2018-02",126.5311,
"BRA","M3","TOT","IDX2015","M","2018-03",127.3854,
"BRA","M3","TOT","IDX2015","M","2018-04",128.2491,
"BRA","M3","TOT","IDX2015","M","2018-05",128.6957,
"BRA","M3","TOT","IDX2015","M","2018-06",129.576,
"BRA","M3","TOT","IDX2015","M","2018-07",130.4622,
"BRA","M3","TOT","IDX2015","M","2018-08",131.3856,
"BRA","M3","TOT","IDX2015","M","2018-09",132.8934,
"BRA","M3","TOT","IDX2015","M","2018-10",133.8896,
"BRA","M3","TOT","IDX2015","M","2018-11",134.4371,
"BRA","M3","TOT","IDX2015","M","2018-12",136.1795,
"CHL","M3","TOT","IDX2015","M","1986-02",0.7170138,
"CHL","M3","TOT","IDX2015","M","1986-03",0.7378309,
"CHL","M3","TOT","IDX2015","M","1986-04",0.7677375,
"CHL","M3","TOT","IDX2015","M","1986-05",0.7869343,
"CHL","M3","TOT","IDX2015","M","1986-06",0.7948619,
"CHL","M3","TOT","IDX2015","M","1986-07",0.810804,
"CHL","M3","TOT","IDX2015","M","1986-08",0.8301354,
"CHL","M3","TOT","IDX2015","M","1986-09",0.851989,
"CHL","M3","TOT","IDX2015","M","1986-10",0.8753348,
"CHL","M3","TOT","IDX2015","M","1986-11",0.9016253,
"CHL","M3","TOT","IDX2015","M","1986-12",0.9221378,
"CHL","M3","TOT","IDX2015","M","1987-01",0.9416072,
"CHL","M3","TOT","IDX2015","M","1987-02",0.9675662,
"CHL","M3","TOT","IDX2015","M","1987-03",0.9955277,
"CHL","M3","TOT","IDX2015","M","1987-04",1.026427,
"CHL","M3","TOT","IDX2015","M","1987-05",1.058663,
"CHL","M3","TOT","IDX2015","M","1987-06",1.092345,
"CHL","M3","TOT","IDX2015","M","1987-07",1.124549,
"CHL","M3","TOT","IDX2015","M","1987-08",1.151617,
"CHL","M3","TOT","IDX2015","M","1987-09",1.180915,
"CHL","M3","TOT","IDX2015","M","1987-10",1.21286,
"CHL","M3","TOT","IDX2015","M","1987-11",1.246058,
"CHL","M3","TOT","IDX2015","M","1987-12",1.284101,
"CHL","M3","TOT","IDX2015","M","1988-01",1.322988,
"CHL","M3","TOT","IDX2015","M","1988-02",1.348459,
"CHL","M3","TOT","IDX2015","M","1988-03",1.377442,
"CHL","M3","TOT","IDX2015","M","1988-04",1.420816,
"CHL","M3","TOT","IDX2015","M","1988-05",1.464424,
"CHL","M3","TOT","IDX2015","M","1988-06",1.496286,
"CHL","M3","TOT","IDX2015","M","1988-07",1.524239,
"CHL","M3","TOT","IDX2015","M","1988-08",1.564574,
"CHL","M3","TOT","IDX2015","M","1988-09",1.604468,
"CHL","M3","TOT","IDX2015","M","1988-10",1.63967,
"CHL","M3","TOT","IDX2015","M","1988-11",1.660002,
"CHL","M3","TOT","IDX2015","M","1988-12",1.69486,
"CHL","M3","TOT","IDX2015","M","1989-01",1.756355,
"CHL","M3","TOT","IDX2015","M","1989-02",1.810393,
"CHL","M3","TOT","IDX2015","M","1989-03",1.865373,
"CHL","M3","TOT","IDX2015","M","1989-04",1.917063,
"CHL","M3","TOT","IDX2015","M","1989-05",1.973503,
"CHL","M3","TOT","IDX2015","M","1989-06",2.052754,
"CHL","M3","TOT","IDX2015","M","1989-07",2.121398,
"CHL","M3","TOT","IDX2015","M","1989-08",2.174546,
"CHL","M3","TOT","IDX2015","M","1989-09",2.242032,
"CHL","M3","TOT","IDX2015","M","1989-10",2.306187,
"CHL","M3","TOT","IDX2015","M","1989-11",2.367185,
"CHL","M3","TOT","IDX2015","M","1989-12",2.460021,
"CHL","M3","TOT","IDX2015","M","1990-01",2.537006,
"CHL","M3","TOT","IDX2015","M","1990-02",2.602846,
"CHL","M3","TOT","IDX2015","M","1990-03",2.698117,
"CHL","M3","TOT","IDX2015","M","1990-04",2.785278,
"CHL","M3","TOT","IDX2015","M","1990-05",2.868018,
"CHL","M3","TOT","IDX2015","M","1990-06",2.951337,
"CHL","M3","TOT","IDX2015","M","1990-07",3.032523,
"CHL","M3","TOT","IDX2015","M","1990-08",3.123254,
"CHL","M3","TOT","IDX2015","M","1990-09",3.217586,
"CHL","M3","TOT","IDX2015","M","1990-10",3.325178,
"CHL","M3","TOT","IDX2015","M","1990-11",3.441226,
"CHL","M3","TOT","IDX2015","M","1990-12",3.553864,
"CHL","M3","TOT","IDX2015","M","1991-01",3.655895,
"CHL","M3","TOT","IDX2015","M","1991-02",3.747555,
"CHL","M3","TOT","IDX2015","M","1991-03",3.833224,
"CHL","M3","TOT","IDX2015","M","1991-04",3.922998,
"CHL","M3","TOT","IDX2015","M","1991-05",4.016781,
"CHL","M3","TOT","IDX2015","M","1991-06",4.119725,
"CHL","M3","TOT","IDX2015","M","1991-07",4.247941,
"CHL","M3","TOT","IDX2015","M","1991-08",4.39203,
"CHL","M3","TOT","IDX2015","M","1991-09",4.538535,
"CHL","M3","TOT","IDX2015","M","1991-10",4.671726,
"CHL","M3","TOT","IDX2015","M","1991-11",4.80686,
"CHL","M3","TOT","IDX2015","M","1991-12",4.933028,
"CHL","M3","TOT","IDX2015","M","1992-01",5.056484,
"CHL","M3","TOT","IDX2015","M","1992-02",5.200384,
"CHL","M3","TOT","IDX2015","M","1992-03",5.316297,
"CHL","M3","TOT","IDX2015","M","1992-04",5.422208,
"CHL","M3","TOT","IDX2015","M","1992-05",5.534326,
"CHL","M3","TOT","IDX2015","M","1992-06",5.667751,
"CHL","M3","TOT","IDX2015","M","1992-07",5.819061,
"CHL","M3","TOT","IDX2015","M","1992-08",5.934134,
"CHL","M3","TOT","IDX2015","M","1992-09",6.021388,
"CHL","M3","TOT","IDX2015","M","1992-10",6.115942,
"CHL","M3","TOT","IDX2015","M","1992-11",6.227587,
"CHL","M3","TOT","IDX2015","M","1992-12",6.335655,
"CHL","M3","TOT","IDX2015","M","1993-01",6.501351,
"CHL","M3","TOT","IDX2015","M","1993-02",6.633216,
"CHL","M3","TOT","IDX2015","M","1993-03",6.68051,
"CHL","M3","TOT","IDX2015","M","1993-04",6.822307,
"CHL","M3","TOT","IDX2015","M","1993-05",6.998036,
"CHL","M3","TOT","IDX2015","M","1993-06",7.127446,
"CHL","M3","TOT","IDX2015","M","1993-07",7.262348,
"CHL","M3","TOT","IDX2015","M","1993-08",7.391126,
"CHL","M3","TOT","IDX2015","M","1993-09",7.53058,
"CHL","M3","TOT","IDX2015","M","1993-10",7.692958,
"CHL","M3","TOT","IDX2015","M","1993-11",7.829247,
"CHL","M3","TOT","IDX2015","M","1993-12",7.971923,
"CHL","M3","TOT","IDX2015","M","1994-01",8.117302,
"CHL","M3","TOT","IDX2015","M","1994-02",8.245856,
"CHL","M3","TOT","IDX2015","M","1994-03",8.37176,
"CHL","M3","TOT","IDX2015","M","1994-04",8.460214,
"CHL","M3","TOT","IDX2015","M","1994-05",8.552634,
"CHL","M3","TOT","IDX2015","M","1994-06",8.653027,
"CHL","M3","TOT","IDX2015","M","1994-07",8.771359,
"CHL","M3","TOT","IDX2015","M","1994-08",8.935891,
"CHL","M3","TOT","IDX2015","M","1994-09",9.110007,
"CHL","M3","TOT","IDX2015","M","1994-10",9.345655,
"CHL","M3","TOT","IDX2015","M","1994-11",9.522462,
"CHL","M3","TOT","IDX2015","M","1994-12",9.61405,
"CHL","M3","TOT","IDX2015","M","1995-01",9.748739,
"CHL","M3","TOT","IDX2015","M","1995-02",9.897829,
"CHL","M3","TOT","IDX2015","M","1995-03",10.07043,
"CHL","M3","TOT","IDX2015","M","1995-04",10.24099,
"CHL","M3","TOT","IDX2015","M","1995-05",10.43724,
"CHL","M3","TOT","IDX2015","M","1995-06",10.65419,
"CHL","M3","TOT","IDX2015","M","1995-07",10.76532,
"CHL","M3","TOT","IDX2015","M","1995-08",10.88548,
"CHL","M3","TOT","IDX2015","M","1995-09",11.11331,
"CHL","M3","TOT","IDX2015","M","1995-10",11.24747,
"CHL","M3","TOT","IDX2015","M","1995-11",11.39327,
"CHL","M3","TOT","IDX2015","M","1995-12",11.58544,
"CHL","M3","TOT","IDX2015","M","1996-01",11.74377,
"CHL","M3","TOT","IDX2015","M","1996-02",11.94461,
"CHL","M3","TOT","IDX2015","M","1996-03",12.15402,
"CHL","M3","TOT","IDX2015","M","1996-04",12.33966,
"CHL","M3","TOT","IDX2015","M","1996-05",12.48433,
"CHL","M3","TOT","IDX2015","M","1996-06",12.66634,
"CHL","M3","TOT","IDX2015","M","1996-07",12.92787,
"CHL","M3","TOT","IDX2015","M","1996-08",13.24098,
"CHL","M3","TOT","IDX2015","M","1996-09",13.43531,
"CHL","M3","TOT","IDX2015","M","1996-10",13.55807,
"CHL","M3","TOT","IDX2015","M","1996-11",13.70026,
"CHL","M3","TOT","IDX2015","M","1996-12",13.79819,
"CHL","M3","TOT","IDX2015","M","1997-01",14.00836,
"CHL","M3","TOT","IDX2015","M","1997-02",14.28699,
"CHL","M3","TOT","IDX2015","M","1997-03",14.49251,
"CHL","M3","TOT","IDX2015","M","1997-04",14.73913,
"CHL","M3","TOT","IDX2015","M","1997-05",15.01555,
"CHL","M3","TOT","IDX2015","M","1997-06",15.23941,
"CHL","M3","TOT","IDX2015","M","1997-07",15.44487,
"CHL","M3","TOT","IDX2015","M","1997-08",15.57421,
"CHL","M3","TOT","IDX2015","M","1997-09",15.8124,
"CHL","M3","TOT","IDX2015","M","1997-10",16.13426,
"CHL","M3","TOT","IDX2015","M","1997-11",16.33817,
"CHL","M3","TOT","IDX2015","M","1997-12",16.56314,
"CHL","M3","TOT","IDX2015","M","1998-01",16.57145,
"CHL","M3","TOT","IDX2015","M","1998-02",16.51372,
"CHL","M3","TOT","IDX2015","M","1998-03",16.72823,
"CHL","M3","TOT","IDX2015","M","1998-04",16.93982,
"CHL","M3","TOT","IDX2015","M","1998-05",17.09086,
"CHL","M3","TOT","IDX2015","M","1998-06",17.20771,
"CHL","M3","TOT","IDX2015","M","1998-07",17.26659,
"CHL","M3","TOT","IDX2015","M","1998-08",17.35775,
"CHL","M3","TOT","IDX2015","M","1998-09",17.44327,
"CHL","M3","TOT","IDX2015","M","1998-10",17.5113,
"CHL","M3","TOT","IDX2015","M","1998-11",17.61495,
"CHL","M3","TOT","IDX2015","M","1998-12",17.71566,
"CHL","M3","TOT","IDX2015","M","1999-01",17.86307,
"CHL","M3","TOT","IDX2015","M","1999-02",18.01229,
"CHL","M3","TOT","IDX2015","M","1999-03",18.07036,
"CHL","M3","TOT","IDX2015","M","1999-04",18.15389,
"CHL","M3","TOT","IDX2015","M","1999-05",18.48404,
"CHL","M3","TOT","IDX2015","M","1999-06",18.89281,
"CHL","M3","TOT","IDX2015","M","1999-07",19.02491,
"CHL","M3","TOT","IDX2015","M","1999-08",19.01729,
"CHL","M3","TOT","IDX2015","M","1999-09",19.17825,
"CHL","M3","TOT","IDX2015","M","1999-10",19.38785,
"CHL","M3","TOT","IDX2015","M","1999-11",19.57263,
"CHL","M3","TOT","IDX2015","M","1999-12",19.77931,
"CHL","M3","TOT","IDX2015","M","2000-01",19.88669,
"CHL","M3","TOT","IDX2015","M","2000-02",19.98463,
"CHL","M3","TOT","IDX2015","M","2000-03",20.13134,
"CHL","M3","TOT","IDX2015","M","2000-04",20.28727,
"CHL","M3","TOT","IDX2015","M","2000-05",20.48655,
"CHL","M3","TOT","IDX2015","M","2000-06",20.71616,
"CHL","M3","TOT","IDX2015","M","2000-07",20.93748,
"CHL","M3","TOT","IDX2015","M","2000-08",21.15743,
"CHL","M3","TOT","IDX2015","M","2000-09",21.32627,
"CHL","M3","TOT","IDX2015","M","2000-10",21.46337,
"CHL","M3","TOT","IDX2015","M","2000-11",21.68741,
"CHL","M3","TOT","IDX2015","M","2000-12",22.01447,
"CHL","M3","TOT","IDX2015","M","2001-01",22.31392,
"CHL","M3","TOT","IDX2015","M","2001-02",22.43443,
"CHL","M3","TOT","IDX2015","M","2001-03",22.51456,
"CHL","M3","TOT","IDX2015","M","2001-04",22.72969,
"CHL","M3","TOT","IDX2015","M","2001-05",22.94073,
"CHL","M3","TOT","IDX2015","M","2001-06",23.14607,
"CHL","M3","TOT","IDX2015","M","2001-07",23.4532,
"CHL","M3","TOT","IDX2015","M","2001-08",23.76042,
"CHL","M3","TOT","IDX2015","M","2001-09",23.98676,
"CHL","M3","TOT","IDX2015","M","2001-10",24.25337,
"CHL","M3","TOT","IDX2015","M","2001-11",24.46409,
"CHL","M3","TOT","IDX2015","M","2001-12",24.50289,
"CHL","M3","TOT","IDX2015","M","2002-01",24.63652,
"CHL","M3","TOT","IDX2015","M","2002-02",24.84077,
"CHL","M3","TOT","IDX2015","M","2002-03",24.93953,
"CHL","M3","TOT","IDX2015","M","2002-04",24.96644,
"CHL","M3","TOT","IDX2015","M","2002-05",24.99984,
"CHL","M3","TOT","IDX2015","M","2002-06",25.11459,
"CHL","M3","TOT","IDX2015","M","2002-07",25.25047,
"CHL","M3","TOT","IDX2015","M","2002-08",25.37091,
"CHL","M3","TOT","IDX2015","M","2002-09",25.52034,
"CHL","M3","TOT","IDX2015","M","2002-10",25.64198,
"CHL","M3","TOT","IDX2015","M","2002-11",25.90485,
"CHL","M3","TOT","IDX2015","M","2002-12",26.09511,
"CHL","M3","TOT","IDX2015","M","2003-01",26.2291,
"CHL","M3","TOT","IDX2015","M","2003-02",26.6062,
"CHL","M3","TOT","IDX2015","M","2003-03",26.9396,
"CHL","M3","TOT","IDX2015","M","2003-04",27.08218,
"CHL","M3","TOT","IDX2015","M","2003-05",27.1135,
"CHL","M3","TOT","IDX2015","M","2003-06",27.02415,
"CHL","M3","TOT","IDX2015","M","2003-07",26.88024,
"CHL","M3","TOT","IDX2015","M","2003-08",26.90771,
"CHL","M3","TOT","IDX2015","M","2003-09",27.04711,
"CHL","M3","TOT","IDX2015","M","2003-10",27.03794,
"CHL","M3","TOT","IDX2015","M","2003-11",26.89993,
"CHL","M3","TOT","IDX2015","M","2003-12",26.93054,
"CHL","M3","TOT","IDX2015","M","2004-01",27.06888,
"CHL","M3","TOT","IDX2015","M","2004-02",27.16747,
"CHL","M3","TOT","IDX2015","M","2004-03",27.50583,
"CHL","M3","TOT","IDX2015","M","2004-04",27.78836,
"CHL","M3","TOT","IDX2015","M","2004-05",27.87139,
"CHL","M3","TOT","IDX2015","M","2004-06",28.09697,
"CHL","M3","TOT","IDX2015","M","2004-07",28.38592,
"CHL","M3","TOT","IDX2015","M","2004-08",28.68393,
"CHL","M3","TOT","IDX2015","M","2004-09",29.03675,
"CHL","M3","TOT","IDX2015","M","2004-10",29.4129,
"CHL","M3","TOT","IDX2015","M","2004-11",29.67653,
"CHL","M3","TOT","IDX2015","M","2004-12",29.8119,
"CHL","M3","TOT","IDX2015","M","2005-01",29.90033,
"CHL","M3","TOT","IDX2015","M","2005-02",30.01602,
"CHL","M3","TOT","IDX2015","M","2005-03",30.22366,
"CHL","M3","TOT","IDX2015","M","2005-04",30.59807,
"CHL","M3","TOT","IDX2015","M","2005-05",31.06196,
"CHL","M3","TOT","IDX2015","M","2005-06",31.48763,
"CHL","M3","TOT","IDX2015","M","2005-07",31.83428,
"CHL","M3","TOT","IDX2015","M","2005-08",32.0363,
"CHL","M3","TOT","IDX2015","M","2005-09",32.18632,
"CHL","M3","TOT","IDX2015","M","2005-10",32.45716,
"CHL","M3","TOT","IDX2015","M","2005-11",32.85228,
"CHL","M3","TOT","IDX2015","M","2005-12",33.40684,
"CHL","M3","TOT","IDX2015","M","2006-01",33.73067,
"CHL","M3","TOT","IDX2015","M","2006-02",33.89923,
"CHL","M3","TOT","IDX2015","M","2006-03",34.2463,
"CHL","M3","TOT","IDX2015","M","2006-04",34.52607,
"CHL","M3","TOT","IDX2015","M","2006-05",34.74778,
"CHL","M3","TOT","IDX2015","M","2006-06",34.99657,
"CHL","M3","TOT","IDX2015","M","2006-07",35.15538,
"CHL","M3","TOT","IDX2015","M","2006-08",35.47283,
"CHL","M3","TOT","IDX2015","M","2006-09",36.16491,
"CHL","M3","TOT","IDX2015","M","2006-10",36.53931,
"CHL","M3","TOT","IDX2015","M","2006-11",36.63592,
"CHL","M3","TOT","IDX2015","M","2006-12",37.06504,
"CHL","M3","TOT","IDX2015","M","2007-01",37.64894,
"CHL","M3","TOT","IDX2015","M","2007-02",38.18285,
"CHL","M3","TOT","IDX2015","M","2007-03",38.67466,
"CHL","M3","TOT","IDX2015","M","2007-04",39.03443,
"CHL","M3","TOT","IDX2015","M","2007-05",39.42802,
"CHL","M3","TOT","IDX2015","M","2007-06",39.95502,
"CHL","M3","TOT","IDX2015","M","2007-07",40.54895,
"CHL","M3","TOT","IDX2015","M","2007-08",41.01163,
"CHL","M3","TOT","IDX2015","M","2007-09",41.26574,
"CHL","M3","TOT","IDX2015","M","2007-10",41.62795,
"CHL","M3","TOT","IDX2015","M","2007-11",42.27697,
"CHL","M3","TOT","IDX2015","M","2007-12",42.95092,
"CHL","M3","TOT","IDX2015","M","2008-01",43.46892,
"CHL","M3","TOT","IDX2015","M","2008-02",43.89572,
"CHL","M3","TOT","IDX2015","M","2008-03",44.26728,
"CHL","M3","TOT","IDX2015","M","2008-04",44.82008,
"CHL","M3","TOT","IDX2015","M","2008-05",45.60155,
"CHL","M3","TOT","IDX2015","M","2008-06",46.42059,
"CHL","M3","TOT","IDX2015","M","2008-07",47.14602,
"CHL","M3","TOT","IDX2015","M","2008-08",47.96604,
"CHL","M3","TOT","IDX2015","M","2008-09",48.94841,
"CHL","M3","TOT","IDX2015","M","2008-10",49.96867,
"CHL","M3","TOT","IDX2015","M","2008-11",50.70549,
"CHL","M3","TOT","IDX2015","M","2008-12",51.00905,
"CHL","M3","TOT","IDX2015","M","2009-01",51.08314,
"CHL","M3","TOT","IDX2015","M","2009-02",51.13172,
"CHL","M3","TOT","IDX2015","M","2009-03",51.19895,
"CHL","M3","TOT","IDX2015","M","2009-04",51.20411,
"CHL","M3","TOT","IDX2015","M","2009-05",51.23625,
"CHL","M3","TOT","IDX2015","M","2009-06",51.31799,
"CHL","M3","TOT","IDX2015","M","2009-07",51.47581,
"CHL","M3","TOT","IDX2015","M","2009-08",51.65451,
"CHL","M3","TOT","IDX2015","M","2009-09",51.74001,
"CHL","M3","TOT","IDX2015","M","2009-10",51.55008,
"CHL","M3","TOT","IDX2015","M","2009-11",51.24996,
"CHL","M3","TOT","IDX2015","M","2009-12",51.38731,
"CHL","M3","TOT","IDX2015","M","2010-01",51.8529,
"CHL","M3","TOT","IDX2015","M","2010-02",52.4431,
"CHL","M3","TOT","IDX2015","M","2010-03",53.30129,
"CHL","M3","TOT","IDX2015","M","2010-04",54.01538,
"CHL","M3","TOT","IDX2015","M","2010-05",54.41483,
"CHL","M3","TOT","IDX2015","M","2010-06",54.66339,
"CHL","M3","TOT","IDX2015","M","2010-07",54.59764,
"CHL","M3","TOT","IDX2015","M","2010-08",54.43827,
"CHL","M3","TOT","IDX2015","M","2010-09",54.88056,
"CHL","M3","TOT","IDX2015","M","2010-10",55.76621,
"CHL","M3","TOT","IDX2015","M","2010-11",56.60527,
"CHL","M3","TOT","IDX2015","M","2010-12",57.43983,
"CHL","M3","TOT","IDX2015","M","2011-01",58.39902,
"CHL","M3","TOT","IDX2015","M","2011-02",59.35181,
"CHL","M3","TOT","IDX2015","M","2011-03",60.04799,
"CHL","M3","TOT","IDX2015","M","2011-04",60.68446,
"CHL","M3","TOT","IDX2015","M","2011-05",61.3779,
"CHL","M3","TOT","IDX2015","M","2011-06",62.24108,
"CHL","M3","TOT","IDX2015","M","2011-07",63.31322,
"CHL","M3","TOT","IDX2015","M","2011-08",64.47303,
"CHL","M3","TOT","IDX2015","M","2011-09",65.79044,
"CHL","M3","TOT","IDX2015","M","2011-10",67.34866,
"CHL","M3","TOT","IDX2015","M","2011-11",68.59104,
"CHL","M3","TOT","IDX2015","M","2011-12",69.53398,
"CHL","M3","TOT","IDX2015","M","2012-01",70.5219,
"CHL","M3","TOT","IDX2015","M","2012-02",71.19263,
"CHL","M3","TOT","IDX2015","M","2012-03",71.87145,
"CHL","M3","TOT","IDX2015","M","2012-04",72.85785,
"CHL","M3","TOT","IDX2015","M","2012-05",73.78752,
"CHL","M3","TOT","IDX2015","M","2012-06",74.40709,
"CHL","M3","TOT","IDX2015","M","2012-07",74.86925,
"CHL","M3","TOT","IDX2015","M","2012-08",75.02143,
"CHL","M3","TOT","IDX2015","M","2012-09",75.12732,
"CHL","M3","TOT","IDX2015","M","2012-10",75.50842,
"CHL","M3","TOT","IDX2015","M","2012-11",75.92278,
"CHL","M3","TOT","IDX2015","M","2012-12",76.28474,
"CHL","M3","TOT","IDX2015","M","2013-01",76.69441,
"CHL","M3","TOT","IDX2015","M","2013-02",77.32964,
"CHL","M3","TOT","IDX2015","M","2013-03",78.25158,
"CHL","M3","TOT","IDX2015","M","2013-04",79.28793,
"CHL","M3","TOT","IDX2015","M","2013-05",80.26953,
"CHL","M3","TOT","IDX2015","M","2013-06",81.26159,
"CHL","M3","TOT","IDX2015","M","2013-07",82.21691,
"CHL","M3","TOT","IDX2015","M","2013-08",83.21844,
"CHL","M3","TOT","IDX2015","M","2013-09",84.0967,
"CHL","M3","TOT","IDX2015","M","2013-10",84.3936,
"CHL","M3","TOT","IDX2015","M","2013-11",84.63324,
"CHL","M3","TOT","IDX2015","M","2013-12",85.12181,
"CHL","M3","TOT","IDX2015","M","2014-01",85.41201,
"CHL","M3","TOT","IDX2015","M","2014-02",86.35628,
"CHL","M3","TOT","IDX2015","M","2014-03",87.61958,
"CHL","M3","TOT","IDX2015","M","2014-04",88.20435,
"CHL","M3","TOT","IDX2015","M","2014-05",88.69627,
"CHL","M3","TOT","IDX2015","M","2014-06",89.26032,
"CHL","M3","TOT","IDX2015","M","2014-07",89.76619,
"CHL","M3","TOT","IDX2015","M","2014-08",90.42003,
"CHL","M3","TOT","IDX2015","M","2014-09",91.11212,
"CHL","M3","TOT","IDX2015","M","2014-10",91.53786,
"CHL","M3","TOT","IDX2015","M","2014-11",92.36227,
"CHL","M3","TOT","IDX2015","M","2014-12",93.93527,
"CHL","M3","TOT","IDX2015","M","2015-01",95.00204,
"CHL","M3","TOT","IDX2015","M","2015-02",95.61826,
"CHL","M3","TOT","IDX2015","M","2015-03",96.23169,
"CHL","M3","TOT","IDX2015","M","2015-04",96.78754,
"CHL","M3","TOT","IDX2015","M","2015-05",97.69611,
"CHL","M3","TOT","IDX2015","M","2015-06",98.49931,
"CHL","M3","TOT","IDX2015","M","2015-07",99.82304,
"CHL","M3","TOT","IDX2015","M","2015-08",101.8054,
"CHL","M3","TOT","IDX2015","M","2015-09",102.9774,
"CHL","M3","TOT","IDX2015","M","2015-10",103.9624,
"CHL","M3","TOT","IDX2015","M","2015-11",105.3868,
"CHL","M3","TOT","IDX2015","M","2015-12",106.2101,
"CHL","M3","TOT","IDX2015","M","2016-01",106.4915,
"CHL","M3","TOT","IDX2015","M","2016-02",107.0367,
"CHL","M3","TOT","IDX2015","M","2016-03",107.5934,
"CHL","M3","TOT","IDX2015","M","2016-04",107.9816,
"CHL","M3","TOT","IDX2015","M","2016-05",108.7839,
"CHL","M3","TOT","IDX2015","M","2016-06",109.7694,
"CHL","M3","TOT","IDX2015","M","2016-07",110.6949,
"CHL","M3","TOT","IDX2015","M","2016-08",111.8022,
"CHL","M3","TOT","IDX2015","M","2016-09",112.7641,
"CHL","M3","TOT","IDX2015","M","2016-10",113.5922,
"CHL","M3","TOT","IDX2015","M","2016-11",114.3704,
"CHL","M3","TOT","IDX2015","M","2016-12",114.8418,
"CHL","M3","TOT","IDX2015","M","2017-01",115.2863,
"CHL","M3","TOT","IDX2015","M","2017-02",115.9566,
"CHL","M3","TOT","IDX2015","M","2017-03",116.9821,
"CHL","M3","TOT","IDX2015","M","2017-04",118.152,
"CHL","M3","TOT","IDX2015","M","2017-05",118.5276,
"CHL","M3","TOT","IDX2015","M","2017-06",118.7702,
"CHL","M3","TOT","IDX2015","M","2017-07",119.431,
"CHL","M3","TOT","IDX2015","M","2017-08",119.3856,
"CHL","M3","TOT","IDX2015","M","2017-09",119.4809,
"CHL","M3","TOT","IDX2015","M","2017-10",120.1206,
"CHL","M3","TOT","IDX2015","M","2017-11",120.6163,
"CHL","M3","TOT","IDX2015","M","2017-12",120.6695,
"CHL","M3","TOT","IDX2015","M","2018-01",120.5811,
"CHL","M3","TOT","IDX2015","M","2018-02",120.8162,
"CHL","M3","TOT","IDX2015","M","2018-03",121.526,
"CHL","M3","TOT","IDX2015","M","2018-04",123.4717,
"CHL","M3","TOT","IDX2015","M","2018-05",124.9933,
"CHL","M3","TOT","IDX2015","M","2018-06",125.7396,
"CHL","M3","TOT","IDX2015","M","2018-07",126.8182,
"CHL","M3","TOT","IDX2015","M","2018-08",127.7573,
"CHL","M3","TOT","IDX2015","M","2018-09",128.8906,
"CHL","M3","TOT","IDX2015","M","2018-10",129.6778,
"CHL","M3","TOT","IDX2015","M","2018-11",130.9885,
"CHL","M3","TOT","IDX2015","M","2018-12",132.9372,
"CHN","M3","TOT","IDX2015","M","1990-02",0.936452,
"CHN","M3","TOT","IDX2015","M","1990-03",0.9548662,
"CHN","M3","TOT","IDX2015","M","1990-04",0.9743054,
"CHN","M3","TOT","IDX2015","M","1990-05",0.99508,
"CHN","M3","TOT","IDX2015","M","1990-06",1.016636,
"CHN","M3","TOT","IDX2015","M","1990-07",1.042472,
